"date","julian","year","location","count","status","Tmax","Tmean","Tmin","rain"
2017-08-27,239,"2017","PetrieEast",29.13693459,"Swim",23,15.7,8.3,0
2017-08-27,239,"2017","PetrieRiver",33.46954883,"Swim",23,15.7,8.3,0
2018-06-16,167,"2018","Britannia",13.19507911,"Swim",28.1,19.3,10.4,0
2018-06-16,167,"2018","Westboro",18.88175023,"Swim",28.1,19.3,10.4,0
2018-06-16,167,"2018","Mooneys",27.86518023,"Swim",28.1,19.3,10.4,0
2018-06-16,167,"2018","PetrieEast",47.89388953,"Swim",28.1,19.3,10.4,0
2018-06-16,167,"2018","PetrieRiver",119.7645096,"Swim",28.1,19.3,10.4,0
2018-06-17,168,"2018","Britannia",261.0564338,"NoSwim",30.7,22.2,13.6,0
2018-06-17,168,"2018","Westboro",18.88175023,"Swim",30.7,22.2,13.6,0
2018-06-17,168,"2018","Mooneys",22.36853829,"Swim",30.7,22.2,13.6,0
2018-06-17,168,"2018","PetrieEast",32.00868669,"Swim",30.7,22.2,13.6,0
2018-06-17,168,"2018","PetrieRiver",49.98398975,"Swim",30.7,22.2,13.6,0
2018-06-18,169,"2018","Britannia",15.15716567,"Swim",30.4,23.5,16.6,2.2
2018-06-18,169,"2018","Westboro",13.19507911,"Swim",30.4,23.5,16.6,2.2
2018-06-18,169,"2018","Mooneys",15.15716567,"Swim",30.4,23.5,16.6,2.2
2018-06-18,169,"2018","PetrieEast",26.30716865,"Swim",30.4,23.5,16.6,2.2
2018-06-18,169,"2018","PetrieRiver",32.45342223,"Swim",30.4,23.5,16.6,2.2
2018-06-19,170,"2018","Britannia",16.4375183,"Swim",24.5,18,11.5,0
2018-06-19,170,"2018","Westboro",36.76832575,"Swim",24.5,18,11.5,0
2018-06-19,170,"2018","Mooneys",16.4375183,"Swim",24.5,18,11.5,0
2018-06-19,170,"2018","PetrieEast",20.91279105,"Swim",24.5,18,11.5,0
2018-06-19,170,"2018","PetrieRiver",35.45174407,"Swim",24.5,18,11.5,0
2018-06-20,171,"2018","Britannia",16.4375183,"Swim",28.8,19.3,9.7,0
2018-06-20,171,"2018","Westboro",21.86724148,"Swim",28.8,19.3,9.7,0
2018-06-20,171,"2018","Mooneys",22.67933155,"Swim",28.8,19.3,9.7,0
2018-06-20,171,"2018","PetrieEast",32.45342223,"Swim",28.8,19.3,9.7,0
2018-06-20,171,"2018","PetrieRiver",139.7384036,"Swim",28.8,19.3,9.7,0
2018-06-21,172,"2018","Britannia",27.01920077,"Swim",20.9,15.1,9.2,0
2018-06-21,172,"2018","Westboro",32.45342223,"Swim",20.9,15.1,9.2,0
2018-06-21,172,"2018","Mooneys",51.7903171,"Swim",20.9,15.1,9.2,0
2018-06-21,172,"2018","PetrieEast",23.52158045,"Swim",20.9,15.1,9.2,0
2018-06-21,172,"2018","PetrieRiver",53.04566009,"Swim",20.9,15.1,9.2,0
2018-06-22,173,"2018","Britannia",12.4573094,"Swim",26.1,17.3,8.4,0
2018-06-22,173,"2018","Westboro",13.19507911,"Swim",26.1,17.3,8.4,0
2018-06-22,173,"2018","Mooneys",30.21900136,"Swim",26.1,17.3,8.4,0
2018-06-22,173,"2018","PetrieEast",24.91461879,"Swim",26.1,17.3,8.4,0
2018-06-22,173,"2018","PetrieRiver",32.45342223,"Swim",26.1,17.3,8.4,0
2018-06-23,174,"2018","Britannia",13.19507911,"Swim",22.4,18.4,14.3,2.6
2018-06-23,174,"2018","Westboro",16.4375183,"Swim",22.4,18.4,14.3,2.6
2018-06-23,174,"2018","Mooneys",15.15716567,"Swim",22.4,18.4,14.3,2.6
2018-06-23,174,"2018","PetrieEast",22.67933155,"Swim",22.4,18.4,14.3,2.6
2018-06-23,174,"2018","PetrieRiver",36.41128406,"Swim",22.4,18.4,14.3,2.6
2018-06-24,175,"2018","Britannia",15.15716567,"Swim",24.3,17.3,10.3,0.8
2018-06-24,175,"2018","Westboro",34.46095065,"Swim",24.3,17.3,10.3,0.8
2018-06-24,175,"2018","Mooneys",18.88175023,"Swim",24.3,17.3,10.3,0.8
2018-06-24,175,"2018","PetrieEast",15.84893192,"Swim",24.3,17.3,10.3,0.8
2018-06-24,175,"2018","PetrieRiver",31.69786385,"Swim",24.3,17.3,10.3,0.8
2018-06-25,176,"2018","Britannia",15.84893192,"Swim",22.8,16.2,9.6,0
2018-06-25,176,"2018","Westboro",55.32647469,"Swim",22.8,16.2,9.6,0
2018-06-25,176,"2018","Mooneys",14.30969081,"Swim",22.8,16.2,9.6,0
2018-06-25,176,"2018","PetrieEast",16.4375183,"Swim",22.8,16.2,9.6,0
2018-06-25,176,"2018","PetrieRiver",40.82466324,"Swim",22.8,16.2,9.6,0
2018-06-26,177,"2018","Britannia",10,"Swim",25.3,15.6,5.9,0
2018-06-26,177,"2018","Westboro",27.59459323,"Swim",25.3,15.6,5.9,0
2018-06-26,177,"2018","Mooneys",22.67933155,"Swim",25.3,15.6,5.9,0
2018-06-26,177,"2018","PetrieEast",39.28757017,"Swim",25.3,15.6,5.9,0
2018-06-26,177,"2018","PetrieRiver",39.48700972,"Swim",25.3,15.6,5.9,0
2018-06-27,178,"2018","Britannia",16.4375183,"Swim",24.4,18,11.6,1.2
2018-06-27,178,"2018","Westboro",38.44641568,"Swim",24.4,18,11.6,1.2
2018-06-27,178,"2018","Mooneys",22.9739671,"Swim",24.4,18,11.6,1.2
2018-06-27,178,"2018","PetrieEast",13.79729661,"Swim",24.4,18,11.6,1.2
2018-06-27,178,"2018","PetrieRiver",36.50186051,"Swim",24.4,18,11.6,1.2
2018-06-28,179,"2018","Britannia",14.30969081,"Swim",25.3,21.5,17.7,0.6
2018-06-28,179,"2018","Westboro",29.92555739,"Swim",25.3,21.5,17.7,0.6
2018-06-28,179,"2018","Mooneys",22.67933155,"Swim",25.3,21.5,17.7,0.6
2018-06-28,179,"2018","PetrieEast",20.91279105,"Swim",25.3,21.5,17.7,0.6
2018-06-28,179,"2018","PetrieRiver",45.35866311,"Swim",25.3,21.5,17.7,0.6
2018-06-29,180,"2018","Britannia",14.30969081,"Swim",32.4,24.5,16.5,0
2018-06-29,180,"2018","Westboro",14.30969081,"Swim",32.4,24.5,16.5,0
2018-06-29,180,"2018","Mooneys",23.7144061,"Swim",32.4,24.5,16.5,0
2018-06-29,180,"2018","PetrieEast",10,"Swim",32.4,24.5,16.5,0
2018-06-29,180,"2018","PetrieRiver",29.54176939,"Swim",32.4,24.5,16.5,0
2018-06-30,181,"2018","Britannia",14.30969081,"Swim",33.6,27.1,20.5,0.2
2018-06-30,181,"2018","Westboro",35.65204916,"Swim",33.6,27.1,20.5,0.2
2018-06-30,181,"2018","Mooneys",29.13693459,"Swim",33.6,27.1,20.5,0.2
2018-06-30,181,"2018","PetrieEast",19.74350486,"Swim",33.6,27.1,20.5,0.2
2018-06-30,181,"2018","PetrieRiver",40.75965548,"Swim",33.6,27.1,20.5,0.2
2018-07-01,182,"2018","Britannia",16.4375183,"Swim",35.2,29.1,22.9,0
2018-07-01,182,"2018","Westboro",56.73818842,"Swim",35.2,29.1,22.9,0
2018-07-01,182,"2018","Mooneys",18.20564203,"Swim",35.2,29.1,22.9,0
2018-07-01,182,"2018","PetrieEast",18.88175023,"Swim",35.2,29.1,22.9,0
2018-07-01,182,"2018","PetrieRiver",33.65865436,"Swim",35.2,29.1,22.9,0
2018-07-02,183,"2018","Britannia",39.48700972,"Swim",36,28.6,21.1,0.6
2018-07-02,183,"2018","Westboro",64.70273085,"Swim",36,28.6,21.1,0.6
2018-07-02,183,"2018","Mooneys",31.29134645,"Swim",36,28.6,21.1,0.6
2018-07-02,183,"2018","PetrieEast",11.48698355,"Swim",36,28.6,21.1,0.6
2018-07-02,183,"2018","PetrieRiver",20.91279105,"Swim",36,28.6,21.1,0.6
2018-07-03,184,"2018","Britannia",11.48698355,"Swim",33.5,25.4,17.2,0
2018-07-03,184,"2018","Westboro",38.6636409,"Swim",33.5,25.4,17.2,0
2018-07-03,184,"2018","Mooneys",11.48698355,"Swim",33.5,25.4,17.2,0
2018-07-03,184,"2018","PetrieEast",20.91279105,"Swim",33.5,25.4,17.2,0
2018-07-03,184,"2018","PetrieRiver",26.05171085,"Swim",33.5,25.4,17.2,0
2018-07-04,185,"2018","Britannia",23.38942837,"Swim",35,25.3,15.6,0
2018-07-04,185,"2018","Westboro",812.3728955,"NoSwim",35,25.3,15.6,0
2018-07-04,185,"2018","Mooneys",24.91461879,"Swim",35,25.3,15.6,0
2018-07-04,185,"2018","PetrieEast",18.88175023,"Swim",35,25.3,15.6,0
2018-07-04,185,"2018","PetrieRiver",207.5258924,"NoSwim",35,25.3,15.6,0
2018-07-05,186,"2018","Britannia",258.1449518,"NoSwim",35,27.7,20.4,0
2018-07-05,186,"2018","Westboro",42.82254737,"Swim",35,27.7,20.4,0
2018-07-05,186,"2018","Mooneys",13.19507911,"Swim",35,27.7,20.4,0
2018-07-05,186,"2018","PetrieEast",118.6360093,"Swim",35,27.7,20.4,0
2018-07-05,186,"2018","PetrieRiver",159.3050239,"Swim",35,27.7,20.4,0
2018-07-06,187,"2018","Britannia",187.9189042,"Swim",22,20,18,NA
2018-07-06,187,"2018","Westboro",40.95345022,"Swim",22,20,18,NA
2018-07-06,187,"2018","Mooneys",19.03653939,"Swim",22,20,18,NA
2018-07-06,187,"2018","PetrieEast",57.43491775,"Swim",22,20,18,NA
2018-07-06,187,"2018","PetrieRiver",58.27386917,"Swim",22,20,18,NA
2018-07-07,188,"2018","Britannia",143.9341863,"Swim",29.4,19.6,9.7,0
2018-07-07,188,"2018","Westboro",27.59459323,"Swim",29.4,19.6,9.7,0
2018-07-07,188,"2018","Mooneys",10,"Swim",29.4,19.6,9.7,0
2018-07-07,188,"2018","PetrieEast",29.30156052,"Swim",29.4,19.6,9.7,0
2018-07-07,188,"2018","PetrieRiver",55.01563212,"Swim",29.4,19.6,9.7,0
2018-07-08,189,"2018","Britannia",14.30969081,"Swim",31.1,21.1,11,0
2018-07-08,189,"2018","Westboro",71.30409832,"Swim",31.1,21.1,11,0
2018-07-08,189,"2018","Mooneys",10,"Swim",31.1,21.1,11,0
2018-07-08,189,"2018","PetrieEast",39.48700972,"Swim",31.1,21.1,11,0
2018-07-08,189,"2018","PetrieRiver",29.30156052,"Swim",31.1,21.1,11,0
2018-07-09,190,"2018","Britannia",45.49953123,"Swim",33.5,24.6,15.6,0
2018-07-09,190,"2018","Westboro",39.58523732,"Swim",33.5,24.6,15.6,0
2018-07-09,190,"2018","Mooneys",15.15716567,"Swim",33.5,24.6,15.6,0
2018-07-09,190,"2018","PetrieEast",12.4573094,"Swim",33.5,24.6,15.6,0
2018-07-09,190,"2018","PetrieRiver",31.77671523,"Swim",33.5,24.6,15.6,0
2018-07-10,191,"2018","Britannia",11.48698355,"Swim",29.2,23.2,17.2,0
2018-07-10,191,"2018","Westboro",53.7347958,"Swim",29.2,23.2,17.2,0
2018-07-10,191,"2018","Mooneys",12.4573094,"Swim",29.2,23.2,17.2,0
2018-07-10,191,"2018","PetrieEast",11.48698355,"Swim",29.2,23.2,17.2,0
2018-07-10,191,"2018","PetrieRiver",32.45342223,"Swim",29.2,23.2,17.2,0
2018-07-11,192,"2018","Britannia",10,"Swim",27.4,20.1,12.7,0
2018-07-11,192,"2018","Westboro",125.4767463,"Swim",27.4,20.1,12.7,0
2018-07-11,192,"2018","Mooneys",11.48698355,"Swim",27.4,20.1,12.7,0
2018-07-11,192,"2018","PetrieEast",13.19507911,"Swim",27.4,20.1,12.7,0
2018-07-11,192,"2018","PetrieRiver",29.92555739,"Swim",27.4,20.1,12.7,0
2018-07-12,193,"2018","Britannia",11.48698355,"Swim",29.5,21.8,14,0
2018-07-12,193,"2018","Westboro",22.36853829,"Swim",29.5,21.8,14,0
2018-07-12,193,"2018","Mooneys",10,"Swim",29.5,21.8,14,0
2018-07-12,193,"2018","PetrieEast",21.68943542,"Swim",29.5,21.8,14,0
2018-07-12,193,"2018","PetrieRiver",29.30156052,"Swim",29.5,21.8,14,0
2018-07-13,194,"2018","Britannia",10,"Swim",30.3,20.9,11.5,0
2018-07-13,194,"2018","Westboro",57.85155024,"Swim",30.3,20.9,11.5,0
2018-07-13,194,"2018","Mooneys",26.05171085,"Swim",30.3,20.9,11.5,0
2018-07-13,194,"2018","PetrieEast",11.48698355,"Swim",30.3,20.9,11.5,0
2018-07-13,194,"2018","PetrieRiver",21.41127368,"Swim",30.3,20.9,11.5,0
2018-07-14,195,"2018","Britannia",11.48698355,"Swim",30.5,24.4,18.3,5.4
2018-07-14,195,"2018","Westboro",20.47672511,"Swim",30.5,24.4,18.3,5.4
2018-07-14,195,"2018","Mooneys",57.21638686,"Swim",30.5,24.4,18.3,5.4
2018-07-14,195,"2018","PetrieEast",18.88175023,"Swim",30.5,24.4,18.3,5.4
2018-07-14,195,"2018","PetrieRiver",26.05171085,"Swim",30.5,24.4,18.3,5.4
2018-07-15,196,"2018","Britannia",14.30969081,"Swim",33,25.4,17.7,0
2018-07-15,196,"2018","Westboro",31.77671523,"Swim",33,25.4,17.7,0
2018-07-15,196,"2018","Mooneys",25.50849001,"Swim",33,25.4,17.7,0
2018-07-15,196,"2018","PetrieEast",10,"Swim",33,25.4,17.7,0
2018-07-15,196,"2018","PetrieRiver",25.50849001,"Swim",33,25.4,17.7,0
2018-07-16,197,"2018","Britannia",45.73050519,"Swim",33.9,25.7,17.4,0.8
2018-07-16,197,"2018","Westboro",107.8418282,"Swim",33.9,25.7,17.4,0.8
2018-07-16,197,"2018","Mooneys",15.15716567,"Swim",33.9,25.7,17.4,0.8
2018-07-16,197,"2018","PetrieEast",10,"Swim",33.9,25.7,17.4,0.8
2018-07-16,197,"2018","PetrieRiver",14.30969081,"Swim",33.9,25.7,17.4,0.8
2018-07-17,198,"2018","Britannia",58.0642455,"Swim",29.1,23.2,17.3,4.6
2018-07-17,198,"2018","Westboro",62.38588807,"Swim",29.1,23.2,17.3,4.6
2018-07-17,198,"2018","Mooneys",61.27774126,"Swim",29.1,23.2,17.3,4.6
2018-07-17,198,"2018","PetrieEast",11.48698355,"Swim",29.1,23.2,17.3,4.6
2018-07-17,198,"2018","PetrieRiver",60.24794233,"Swim",29.1,23.2,17.3,4.6
2018-07-18,199,"2018","Britannia",102.3508418,"Swim",24.4,18.4,12.3,0
2018-07-18,199,"2018","Westboro",144.5145346,"Swim",24.4,18.4,12.3,0
2018-07-18,199,"2018","Mooneys",24.91461879,"Swim",24.4,18.4,12.3,0
2018-07-18,199,"2018","PetrieEast",10,"Swim",24.4,18.4,12.3,0
2018-07-18,199,"2018","PetrieRiver",57.70799624,"Swim",24.4,18.4,12.3,0
2018-07-19,200,"2018","Britannia",17.41101127,"Swim",29.4,19.5,9.6,0
2018-07-19,200,"2018","Westboro",22.67933155,"Swim",29.4,19.5,9.6,0
2018-07-19,200,"2018","Mooneys",13.19507911,"Swim",29.4,19.5,9.6,0
2018-07-19,200,"2018","PetrieEast",17.82602458,"Swim",29.4,19.5,9.6,0
2018-07-19,200,"2018","PetrieRiver",173.9181688,"Swim",29.4,19.5,9.6,0
2018-07-20,201,"2018","Britannia",18.20564203,"Swim",31.7,21.6,11.4,0
2018-07-20,201,"2018","Westboro",27.59459323,"Swim",31.7,21.6,11.4,0
2018-07-20,201,"2018","Mooneys",56.18722783,"Swim",31.7,21.6,11.4,0
2018-07-20,201,"2018","PetrieEast",16.4375183,"Swim",31.7,21.6,11.4,0
2018-07-20,201,"2018","PetrieRiver",46.08619975,"Swim",31.7,21.6,11.4,0
2018-07-21,202,"2018","Britannia",10,"Swim",31.4,24.1,16.8,0
2018-07-21,202,"2018","Westboro",15.15716567,"Swim",31.4,24.1,16.8,0
2018-07-21,202,"2018","Mooneys",26.39015822,"Swim",31.4,24.1,16.8,0
2018-07-21,202,"2018","PetrieEast",11.48698355,"Swim",31.4,24.1,16.8,0
2018-07-21,202,"2018","PetrieRiver",29.92555739,"Swim",31.4,24.1,16.8,0
2018-07-22,203,"2018","Britannia",10,"Swim",25,20.7,16.4,16.6
2018-07-22,203,"2018","Westboro",10,"Swim",25,20.7,16.4,16.6
2018-07-22,203,"2018","Mooneys",29.54176939,"Swim",25,20.7,16.4,16.6
2018-07-22,203,"2018","PetrieEast",16.4375183,"Swim",25,20.7,16.4,16.6
2018-07-22,203,"2018","PetrieRiver",16.4375183,"Swim",25,20.7,16.4,16.6
2018-07-23,204,"2018","Britannia",11.48698355,"Swim",31.8,25.8,19.7,43
2018-07-23,204,"2018","Westboro",27.01920077,"Swim",31.8,25.8,19.7,43
2018-07-23,204,"2018","Mooneys",15.15716567,"Swim",31.8,25.8,19.7,43
2018-07-23,204,"2018","PetrieEast",519.3676914,"Swim",31.8,25.8,19.7,43
2018-07-23,204,"2018","PetrieRiver",64.07442995,"Swim",31.8,25.8,19.7,43
2018-07-24,205,"2018","Britannia",11.48698355,"Rain",27.6,24.6,21.6,9.8
2018-07-24,205,"2018","Westboro",58.27386917,"Rain",27.6,24.6,21.6,9.8
2018-07-24,205,"2018","Mooneys",53.34537217,"Rain",27.6,24.6,21.6,9.8
2018-07-24,205,"2018","PetrieEast",44.77694927,"Rain",27.6,24.6,21.6,9.8
2018-07-24,205,"2018","PetrieRiver",53.04566009,"Rain",27.6,24.6,21.6,9.8
2018-07-25,206,"2018","Britannia",51.01698003,"Rain",24.8,22.2,19.5,61.4
2018-07-25,206,"2018","Westboro",32.45342223,"Rain",24.8,22.2,19.5,61.4
2018-07-25,206,"2018","Mooneys",210.4279803,"NoSwim",24.8,22.2,19.5,61.4
2018-07-25,206,"2018","PetrieEast",135.0238757,"Rain",24.8,22.2,19.5,61.4
2018-07-25,206,"2018","PetrieRiver",327.3623608,"NoSwim",24.8,22.2,19.5,61.4
2018-07-26,207,"2018","Britannia",24.91461879,"Rain",30.1,23.5,16.9,0
2018-07-26,207,"2018","Westboro",252.9339159,"NoSwim",30.1,23.5,16.9,0
2018-07-26,207,"2018","Mooneys",933.79527,"NoSwim",30.1,23.5,16.9,0
2018-07-26,207,"2018","PetrieEast",1000,"NoSwim",30.1,23.5,16.9,0
2018-07-26,207,"2018","PetrieRiver",465.4026045,"NoSwim",30.1,23.5,16.9,0
2018-07-27,208,"2018","Britannia",11.48698355,"Swim",28.3,22,15.6,8.4
2018-07-27,208,"2018","Westboro",110.3729828,"Swim",28.3,22,15.6,8.4
2018-07-27,208,"2018","Mooneys",275.9887458,"NoSwim",28.3,22,15.6,8.4
2018-07-27,208,"2018","PetrieEast",211.2539436,"NoSwim",28.3,22,15.6,8.4
2018-07-27,208,"2018","PetrieRiver",1000,"NoSwim",28.3,22,15.6,8.4
2018-07-28,209,"2018","Britannia",278.3326127,"NoSwim",26.7,21.3,15.9,21.2
2018-07-28,209,"2018","Westboro",42.2357153,"Swim",26.7,21.3,15.9,21.2
2018-07-28,209,"2018","Mooneys",256.7088777,"NoSwim",26.7,21.3,15.9,21.2
2018-07-28,209,"2018","PetrieEast",907.1685372,"NoSwim",26.7,21.3,15.9,21.2
2018-07-28,209,"2018","PetrieRiver",441.4852981,"NoSwim",26.7,21.3,15.9,21.2
2018-07-29,210,"2018","Britannia",37.27919273,"Swim",27.3,20.7,14.1,9
2018-07-29,210,"2018","Westboro",52.10342169,"Swim",27.3,20.7,14.1,9
2018-07-29,210,"2018","Mooneys",69.17529748,"Swim",27.3,20.7,14.1,9
2018-07-29,210,"2018","PetrieEast",249.3873922,"NoSwim",27.3,20.7,14.1,9
2018-07-29,210,"2018","PetrieRiver",174.6843578,"Swim",27.3,20.7,14.1,9
2018-07-30,211,"2018","Britannia",92.75032818,"Swim",28.6,21.5,14.3,0
2018-07-30,211,"2018","Westboro",34.99708406,"Swim",28.6,21.5,14.3,0
2018-07-30,211,"2018","Mooneys",35.19482029,"Swim",28.6,21.5,14.3,0
2018-07-30,211,"2018","PetrieEast",98.62510977,"Swim",28.6,21.5,14.3,0
2018-07-30,211,"2018","PetrieRiver",130.3966478,"Swim",28.6,21.5,14.3,0
2018-07-31,212,"2018","Britannia",16.4375183,"Swim",28.6,22.9,17.2,0
2018-07-31,212,"2018","Westboro",41.12268512,"Swim",28.6,22.9,17.2,0
2018-07-31,212,"2018","Mooneys",59.39534259,"Swim",28.6,22.9,17.2,0
2018-07-31,212,"2018","PetrieEast",67.48785223,"Swim",28.6,22.9,17.2,0
2018-07-31,212,"2018","PetrieRiver",77.64682691,"Swim",28.6,22.9,17.2,0
2018-08-01,213,"2018","Britannia",10,"Swim",27,23.9,20.8,0.6
2018-08-01,213,"2018","Westboro",17.82602458,"Swim",27,23.9,20.8,0.6
2018-08-01,213,"2018","Mooneys",82.41253701,"Swim",27,23.9,20.8,0.6
2018-08-01,213,"2018","PetrieEast",29.92555739,"Swim",27,23.9,20.8,0.6
2018-08-01,213,"2018","PetrieRiver",52.61433731,"Swim",27,23.9,20.8,0.6
2018-08-02,214,"2018","Britannia",15.15716567,"Swim",28.4,24.2,19.9,0
2018-08-02,214,"2018","Westboro",53.9253495,"Swim",28.4,24.2,19.9,0
2018-08-02,214,"2018","Mooneys",56.18722783,"Swim",28.4,24.2,19.9,0
2018-08-02,214,"2018","PetrieEast",64.21618893,"Swim",28.4,24.2,19.9,0
2018-08-02,214,"2018","PetrieRiver",39.73077521,"Swim",28.4,24.2,19.9,0
2018-08-03,215,"2018","Britannia",28.85399812,"Swim",28.8,23.5,18.2,0
2018-08-03,215,"2018","Westboro",1000,"NoSwim",28.8,23.5,18.2,0
2018-08-03,215,"2018","Mooneys",61.87861839,"Swim",28.8,23.5,18.2,0
2018-08-03,215,"2018","PetrieEast",131.7639482,"Swim",28.8,23.5,18.2,0
2018-08-03,215,"2018","PetrieRiver",39.73077521,"Swim",28.8,23.5,18.2,0
2018-08-04,216,"2018","Britannia",11.48698355,"Swim",29.9,23.9,17.8,0
2018-08-04,216,"2018","Westboro",18.88175023,"Swim",29.9,23.9,17.8,0
2018-08-04,216,"2018","Mooneys",20,"Swim",29.9,23.9,17.8,0
2018-08-04,216,"2018","PetrieEast",51.33192358,"Swim",29.9,23.9,17.8,0
2018-08-04,216,"2018","PetrieRiver",86.07566023,"Swim",29.9,23.9,17.8,0
2018-08-05,217,"2018","Britannia",16.4375183,"Swim",31.9,24.9,17.8,0
2018-08-05,217,"2018","Westboro",21.68943542,"Swim",31.9,24.9,17.8,0
2018-08-05,217,"2018","Mooneys",171.4771296,"Swim",31.9,24.9,17.8,0
2018-08-05,217,"2018","PetrieEast",239.0115677,"NoSwim",31.9,24.9,17.8,0
2018-08-05,217,"2018","PetrieRiver",58.27386917,"Swim",31.9,24.9,17.8,0
2018-08-06,218,"2018","Britannia",64.07442995,"Swim",32.8,26.7,20.6,38.4
2018-08-06,218,"2018","Westboro",41.69405251,"Swim",32.8,26.7,20.6,38.4
2018-08-06,218,"2018","Mooneys",41.12268512,"Swim",32.8,26.7,20.6,38.4
2018-08-06,218,"2018","PetrieEast",197.3718289,"Swim",32.8,26.7,20.6,38.4
2018-08-06,218,"2018","PetrieRiver",44.4128607,"Swim",32.8,26.7,20.6,38.4
2018-08-07,219,"2018","Britannia",16.70277652,"Swim",28.4,23.9,19.4,5.4
2018-08-07,219,"2018","Westboro",30.31433133,"Swim",28.4,23.9,19.4,5.4
2018-08-07,219,"2018","Mooneys",20.91279105,"Rain",28.4,23.9,19.4,5.4
2018-08-07,219,"2018","PetrieEast",23.52158045,"Rain",28.4,23.9,19.4,5.4
2018-08-07,219,"2018","PetrieRiver",46.17892927,"Rain",28.4,23.9,19.4,5.4
2018-08-08,220,"2018","Britannia",130.3501274,"Swim",25.1,22.1,19,6.4
2018-08-08,220,"2018","Westboro",114.6391713,"Swim",25.1,22.1,19,6.4
2018-08-08,220,"2018","Mooneys",523.5338769,"NoSwim",25.1,22.1,19,6.4
2018-08-08,220,"2018","PetrieEast",212.6851357,"NoSwim",25.1,22.1,19,6.4
2018-08-08,220,"2018","PetrieRiver",135.9918879,"Swim",25.1,22.1,19,6.4
2018-08-09,221,"2018","Britannia",26.05171085,"Swim",27.7,22.9,18,0
2018-08-09,221,"2018","Westboro",38.94588722,"Swim",27.7,22.9,18,0
2018-08-09,221,"2018","Mooneys",22.20643035,"Swim",27.7,22.9,18,0
2018-08-09,221,"2018","PetrieEast",193.1368615,"Swim",27.7,22.9,18,0
2018-08-09,221,"2018","PetrieRiver",175.8525506,"Swim",27.7,22.9,18,0
2018-08-10,222,"2018","Britannia",18.88175023,"Swim",26.1,20.3,14.4,0
2018-08-10,222,"2018","Westboro",78.54783835,"Swim",26.1,20.3,14.4,0
2018-08-10,222,"2018","Mooneys",45.63867613,"Swim",26.1,20.3,14.4,0
2018-08-10,222,"2018","PetrieEast",64.70273085,"Swim",26.1,20.3,14.4,0
2018-08-10,222,"2018","PetrieRiver",69.48691054,"Swim",26.1,20.3,14.4,0
2018-08-11,223,"2018","Britannia",34.37543855,"Swim",27.4,20.2,13,0
2018-08-11,223,"2018","Westboro",41.28917917,"Swim",27.4,20.2,13,0
2018-08-11,223,"2018","Mooneys",31.29134645,"Swim",27.4,20.2,13,0
2018-08-11,223,"2018","PetrieEast",63.55343046,"Swim",27.4,20.2,13,0
2018-08-11,223,"2018","PetrieRiver",68.9219013,"Swim",27.4,20.2,13,0
2018-08-12,224,"2018","Britannia",20.91279105,"Swim",28.3,21.9,15.4,0
2018-08-12,224,"2018","Westboro",48.87883438,"Swim",28.3,21.9,15.4,0
2018-08-12,224,"2018","Mooneys",48.2090081,"Swim",28.3,21.9,15.4,0
2018-08-12,224,"2018","PetrieEast",80.60219369,"Swim",28.3,21.9,15.4,0
2018-08-12,224,"2018","PetrieRiver",31.29134645,"Swim",28.3,21.9,15.4,0
2018-08-13,225,"2018","Britannia",10,"Swim",28.4,22.8,17.1,0
2018-08-13,225,"2018","Westboro",480.2080444,"NoSwim",28.4,22.8,17.1,0
2018-08-13,225,"2018","Mooneys",23.52158045,"Swim",28.4,22.8,17.1,0
2018-08-13,225,"2018","PetrieEast",383.8284612,"NoSwim",28.4,22.8,17.1,0
2018-08-13,225,"2018","PetrieRiver",32.87503659,"Swim",28.4,22.8,17.1,0
2018-08-14,226,"2018","Britannia",102.3508418,"Swim",26.7,23.1,19.4,1.4
2018-08-14,226,"2018","Westboro",21.68943542,"Swim",26.7,23.1,19.4,1.4
2018-08-14,226,"2018","Mooneys",24.02248868,"Swim",26.7,23.1,19.4,1.4
2018-08-14,226,"2018","PetrieEast",69.17529748,"Swim",26.7,23.1,19.4,1.4
2018-08-14,226,"2018","PetrieRiver",32.45342223,"Swim",26.7,23.1,19.4,1.4
2018-08-15,227,"2018","Britannia",19.74350486,"Swim",25.5,21.6,17.7,0.4
2018-08-15,227,"2018","Westboro",59.66290001,"Swim",25.5,21.6,17.7,0.4
2018-08-15,227,"2018","Mooneys",18.88175023,"Swim",25.5,21.6,17.7,0.4
2018-08-15,227,"2018","PetrieEast",241.9954755,"NoSwim",25.5,21.6,17.7,0.4
2018-08-15,227,"2018","PetrieRiver",23.52158045,"Swim",25.5,21.6,17.7,0.4
2018-08-16,228,"2018","Britannia",42.82254737,"Swim",25,19.6,14.1,0
2018-08-16,228,"2018","Westboro",67.56480551,"Swim",25,19.6,14.1,0
2018-08-16,228,"2018","Mooneys",20.91279105,"Swim",25,19.6,14.1,0
2018-08-16,228,"2018","PetrieEast",68.9219013,"Swim",25,19.6,14.1,0
2018-08-16,228,"2018","PetrieRiver",37.64474495,"Swim",25,19.6,14.1,0
2018-08-17,229,"2018","Britannia",45.12956723,"Swim",24.3,20.2,16.1,2.2
2018-08-17,229,"2018","Westboro",65.05044508,"Swim",24.3,20.2,16.1,2.2
2018-08-17,229,"2018","Mooneys",24.02248868,"Swim",24.3,20.2,16.1,2.2
